#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-03-12T09:08:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e694b4935b2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=30	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/633/A53&tab:{J/A+A/633/A53/tceclass}&key:source=J/A+A/633/A53&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/633/A53/tceclass
#-order=I
#-out=recno
#-out=Name
#-out=Pplavall
#-out=Tdepth
#-out=Tdur
#-out=Tepoch
#-out=Tperiod
#-out=Sector
#-out=TIC
#-out=[M/H]
#-out=Teff
#-out=Tmag
#-out=Dist
#-out=logg
#-out=Mass
#-out=pmDE
#-out=pmRA*
#-out=RAJ2000
#-out=DEJ2000
#-out=rad
#-out=rho
#

#RESOURCE=yCat_36330053
#Name: J/A+A/633/A53
#Title: TESS planet candidates classification (Osborn+, 2020)
#Table	J_A_A_633_A53_tceclass:
#Name: J/A+A/633/A53/tceclass
#Title: Class probability estimates for each Threshold Crossing Event (TCE) (Tables A1 and A2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A18)	Unique Threshold Crossing Event (TCE) identifier, in the form TID_ndet_sector (IDTCE)	[ucd=meta.id;instr.sensitivity]
#Column	Pplavall	(F5.3)	Planet class probability (mean average over all 2-,3- & 4-class models) (pl_av_all)	[ucd=stat.fit.goodness]
#Column	Tdepth	(I6)	TCE Depth (TDEPTH)	[ucd=phot.flux.density;arith.ratio]
#Column	Tdur	(F7.3)	TCE Duration (TDUR)	[ucd=time.duration]
#Column	Tepoch	(F7.3)	Epoch of first transit (BJD-2454833.0) (TEPOCH)	[ucd=time.epoch]
#Column	Tperiod	(F7.3)	TCE Period (TPERIOD)	[ucd=time.period]
#Column	Sector	(I2)	TESS sector (1-4, 99=multi-sector) (sector)	[ucd=meta.code]
#Column	TIC	(I9)	Tess ID (from Tess input catalogue) (TID)	[ucd=meta.id]
#Column	[M/H]	(F7.3)	? Target star Metallicity (MH)	[ucd=meta.id;meta.main]
#Column	Teff	(F8.2)	? Target star effective surface temperature (Teff)	[ucd=meta.id]
#Column	Tmag	(F7.3)	Target star Tess magnitude (Tmag)	[ucd=phot.mag;em.opt]
#Column	Dist	(F13.6)	? Target star distance (d)	[ucd=pos.distance]
#Column	logg	(F9.6)	? Target star log surface gravity (logg)	[ucd=meta.id]
#Column	Mass	(F9.6)	? Target star mass in solar masses (mass)	[ucd=meta.id]
#Column	pmDE	(F11.6)	? Target star proper motion in declination (pmDEC)	[ucd=pos.pm;pos.eq.dec]
#Column	pmRA*	(F11.6)	? Target star proper motion in RA, pmRA*cosDE (pmRA)	[ucd=pos.pm;pos.eq.ra]
#Column	RAJ2000	(F10.6)	Target star right ascension (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Target star declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rad	(F9.6)	? Target star radii in solar radius (rad)	[ucd=meta.id]
#Column	rho	(F9.6)	? Target star density scaled to solar density (rho)	[ucd=phys.density]
#recno	Name	Pplavall	Tdepth	Tdur	Tepoch	Tperiod	Sector	TIC	[M/H]	Teff	Tmag	Dist	logg	Mass	pmDE	pmRA*	RAJ2000	DEJ2000	rad	rho
# 	 	 	ppm	h	d	d	 	 	[-]	K	mag	pc	[cm/s2]	Msun	mas/yr	mas/yr	deg	deg	Rsun	Sun
#--------	------------------	-----	------	-------	-------	-------	--	---------	-------	--------	-------	-------------	---------	---------	-----------	-----------	----------	----------	---------	---------
    1241	000146688260_01_03	0.001	  3920	  1.412	1386.01	  0.503	 3	146688260	       	 5465.00	  9.907	   146.908630	 4.251340	 0.955495	  -5.862420	 102.299000	 43.225259	-43.522451	 1.212430	 0.536116
    1242	000150187916_03_01	0.001	   660	  0.851	1326.26	  1.116	 1	150187916	       	 6178.60	  7.787	    87.663160	         	 1.141890	  79.394100	  34.542400	 93.714120	-62.283981	 1.633680	 0.261893
    1243	000434101713_00_02	0.001	  4630	  3.330	1359.34	 18.180	 2	434101713	       	 3754.00	  8.687	    24.029790	 4.754610	 0.560000	 -81.221900	 139.427000	353.128600	-12.264300	 0.520000	 3.982700
    1244	000066574132_00_04	0.001	  1670	  1.198	1417.32	 16.304	 4	 66574132	       	 5961.00	  9.806	   134.144592	 4.473610	 1.092330	 -29.476900	 -28.171100	 37.902416	-16.738442	 1.003660	 1.080420
    1245	000092993104_01_03	0.001	  5150	  8.404	1387.02	 13.501	 3	 92993104	       	 3406.00	  9.449	    21.992195	 4.910780	 0.341000	 -74.290000	 182.980000	 28.461600	-14.997300	 0.339000	 8.752970
    1246	000212289450_01_01	0.001	  2470	  1.957	1328.65	 19.964	 1	212289450	 -0.430	 5525.10	  9.890	   120.657967	 4.050000	 1.071720	   2.698060	  49.375900	309.166501	-26.037148	 1.094770	 0.816794
    1247	000167574282_00_99	0.001	  8000	  5.636	1327.94	 43.004	99	167574282	  0.098	 5290.93	 10.823	   151.143890	 4.617210	 0.894270	  15.188200	 -19.136000	101.395680	-61.320537	 0.891000	 1.264260
    1248	000261136679_00_04	0.001	   570	  2.178	1421.26	 10.800	 4	261136679	  0.089	 5950.00	  5.097	    18.233269	         	 1.100000	1049.660000	 310.712000	 84.291198	-80.469143	         	
    1249	000368644381_00_04	0.001	 18950	  1.227	1416.35	 15.988	 4	368644381	       	 3276.00	 13.176	    91.965060	 4.979570	 0.261000	 -67.900000	  78.360000	 43.525300	  5.453300	 0.274000	12.687900
    1250	000220432563_05_99	0.001	  5140	  1.734	1335.15	 34.733	99	220432563	       	 3289.00	 11.265	             	         	         	  70.313400	  96.817300	 73.432484	-58.606877	         	
    1251	000253923637_00_01	0.001	  9740	  2.504	1330.08	 17.368	 1	253923637	       	 6058.00	  7.311	    45.372242	 4.437320	 1.129190	 -22.582800	  60.323900	337.877707	-32.354446	 1.063990	 0.937464
    1252	000281573523_01_02	0.001	  3480	  1.736	1357.57	  8.701	 2	281573523	       	 3202.00	 11.541	    37.309795	 5.018450	 0.219000	-192.580000	-283.660000	  7.458200	-54.693200	 0.240000	15.842000
    1253	000142148228_03_99	0.001	   880	  0.915	1328.32	 10.295	99	142148228	       	 6583.00	  8.370	   186.721527	 3.802300	 1.369990	  38.762500	   1.993770	100.368763	-74.674037	 2.434570	 0.094940
    1254	000350618622_00_99	0.001	   540	  4.071	1335.00	 20.525	99	350618622	  0.180	 6461.80	  8.566	   112.529106	 4.350000	 1.441140	  66.855700	   8.183840	 87.401712	-54.910734	 1.478560	 0.445851
    1255	000091478103_01_01	0.001	  5520	  5.244	1338.45	 13.121	 1	 91478103	       	 4490.00	  9.140	   209.968323	 3.184610	 0.704881	 -11.499700	 -38.334600	340.610542	-34.074872	 3.723290	 1.777830
    1256	000332743270_00_04	0.001	 17810	  1.183	1413.90	 11.912	 4	332743270	       	 3093.00	 12.808	             	 5.074020	 0.166000	-129.030000	  98.060000	 32.984700	 -1.704300	 0.196000	22.046500
    1257	000072588909_01_03	0.001	  1590	  0.333	1385.98	  0.287	 3	 72588909	       	 6835.00	  8.927	   200.471329	 4.070970	 1.476440	 -31.577400	  -2.524420	 31.544567	-29.226078	 1.854960	 0.231319
    1258	000318966397_00_04	0.001	   910	  2.253	1414.02	 17.043	 4	318966397	       	 5932.00	  9.337	    86.059840	 4.591170	 1.082270	  25.181700	 -28.976800	 42.929191	  0.550454	 0.872564	 1.629090
    1259	000219201178_01_04	0.001	  5430	  2.846	1412.58	  2.417	 4	219201178	       	 6510.00	 10.777	   464.267900	 3.978970	 1.336150	 -13.098300	  -2.750120	 92.723419	-52.896249	 1.961810	 0.176964
    1260	000122503733_01_03	0.000	 10010	  4.366	1390.31	 15.205	 3	122503733	       	 6894.00	  8.606	   143.446564	 4.267670	 1.499270	 -12.954000	 -17.148300	 37.963490	-30.943857	 1.490460	 0.452813
    1261	000394274870_00_01	0.000	  4850	  0.853	1327.16	 20.389	 1	394274870	       	 6489.21	  5.766	    41.322315	         	 1.421110	  53.000000	 103.000000	 28.960450	-78.348506	 1.850360	 0.224315
    1262	000047296526_00_02	0.000	  5930	  5.477	1356.52	 23.669	 2	 47296526	       	 3488.00	 12.672	   115.551910	 4.870970	 0.393000	 -70.700000	 111.460000	340.208800	-24.794200	 0.381000	 7.105880
    1263	000262882478_00_03	0.000	  3180	 21.174	1390.11	  6.555	 3	262882478	 -0.320	 5559.00	  9.793	   133.226929	 3.360000	 1.020360	  15.141100	  64.584200	 53.091240	-64.420517	 1.195620	 0.596999
    1264	000350345393_00_99	0.000	  3330	  2.741	1348.61	 41.830	99	350345393	       	 6085.00	  9.487	   129.303787	 4.396600	 1.140230	 -22.938800	 -18.145900	 84.602608	-57.318700	 1.120500	 0.810507
    1265	000270622440_01_02	0.000	   740	  5.717	1355.52	  2.445	 2	270622440	       	11912.00	  6.899	             	         	 3.174330	   3.000000	  20.300000	358.819529	-31.884266	 2.656810	 0.169267
    1266	000032549233_00_03	0.000	  9530	  2.825	1390.19	 12.484	 3	 32549233	       	 3654.00	 12.513	   129.077332	 4.795050	 0.500000	  99.980000	 138.580000	 20.531500	-17.539600	 0.469000	 4.846760
    1267	000251845156_01_02	0.000	  9540	  1.385	1357.01	 11.562	 2	251845156	 -0.500	 3100.00	 10.574	             	         	 0.223999	 -54.906100	 105.281000	  6.959830	-32.556648	 0.247115	14.843900
    1268	000319258493_00_99	0.000	   510	  1.970	1348.41	 50.313	99	319258493	       	        	  5.070	   319.395935	         	         	  -5.031570	  16.111400	 59.997322	-61.894772	         	
    1269	000214428425_01_01	0.000	 10240	  8.684	1329.75	 18.960	 1	214428425	       	 6529.95	  7.794	    96.871060	         	 1.308230	   1.291770	 -82.439400	339.762157	-37.042740	 1.575120	 0.334767
    1270	000149988523_02_99	0.000	    80	  4.428	1347.70	 23.527	99	149988523	       	 3183.00	  3.845	   253.164551	         	         	   7.400000	  16.800000	 90.538948	-60.096804	         	
    1271	000063280198_04_01	0.000	   790	  0.955	1327.91	 17.767	 1	 63280198	       	 6724.79	  7.335	   125.533516	         	 1.398240	  18.966500	   0.789666	337.176318	-33.770623	 2.406990	 0.100267
    1272	000141127435_01_99	0.000	  1310	  8.649	1347.99	 57.108	99	141127435	       	 8185.00	  7.316	   194.810287	 3.750260	 2.001880	  60.545900	  -2.225120	 80.686864	-72.338582	 3.124660	 0.065619
    1273	000219229275_00_04	0.000	  4190	  5.370	1417.13	 13.181	 4	219229275	       	 3402.00	 11.540	             	         	         	  13.806200	  66.395200	 63.388092	-52.532969	         	
    1274	000269829435_00_01	0.000	   440	  4.310	1331.61	 10.478	 1	269829435	 -1.290	 5310.10	  9.475	   143.616000	 3.010000	 0.914008	  -5.300000	  28.500000	308.452772	-26.267434	 0.956000	 1.046110
    1275	000349518888_00_99	0.000	  3850	  5.659	1334.98	 58.899	99	349518888	       	 3230.00	 12.621	             	         	         	           	           	111.229230	-62.207516	         	
    1276	000355767860_00_99	0.000	  1040	  1.386	1349.23	 26.949	99	355767860	       	 5354.00	  9.306	   250.724655	 3.498710	 0.925916	 -30.193900	  16.426200	  4.347249	-62.097998	 2.838860	 0.040471
    1277	000114859570_01_02	0.000	   230	  1.016	1354.32	  0.398	 2	114859570	       	 6321.00	  7.834	   109.521347	         	 1.176300	 -43.082100	  -5.326580	  2.825066	-21.249653	 1.873120	 0.178987
    1278	000420049701_00_04	0.000	  7410	  3.350	1416.37	 13.718	 4	420049701	       	 3621.00	 11.900	    94.596490	 4.808490	 0.479000	 -69.180000	  59.860000	 36.253500	  0.418000	 0.452000	 5.187050
    1279	000229142860_00_99	0.000	   290	  3.790	1366.16	 36.633	99	229142860	       	 3556.00	  3.532	   208.333328	         	         	 -17.000000	  44.000000	 26.524910	-50.816220	         	
    1280	000273792220_02_01	0.000	   820	  0.996	1328.52	  7.952	 1	273792220	       	 5892.00	  7.452	    66.024030	         	 1.077920	  63.219400	  57.765000	 30.550400	-62.592034	 1.523460	 0.304855
    1281	000401840741_00_99	0.000	  2080	  3.043	1358.54	 43.027	99	401840741	       	 5306.00	  8.583	    83.259094	         	 0.876906	 -60.540000	 -74.003300	 26.553959	-46.947794	 1.342460	 0.362451
    1282	000220567625_01_99	0.000	  1400	  2.672	1349.06	 55.592	99	220567625	       	 6209.74	  7.341	   126.519020	         	 1.176300	  38.948000	 -23.508600	 46.209107	-65.184706	 2.792150	 0.054038
    1283	000041259805_01_99	0.000	  1960	  0.519	1330.79	 11.432	99	 41259805	       	 8034.00	  8.852	   239.950348	 4.222610	 1.943680	   9.972060	   3.478270	 92.122096	-71.119984	 1.787390	 0.340382
    1284	000441380191_00_01	0.000	 59230	 11.351	1326.17	 25.611	 1	441380191	       	 4259.00	  8.707	  2421.405520	         	 0.665856	 -20.193300	  16.672200	309.765595	-32.789658	 0.693757	
    1285	000391887390_00_02	0.000	 18730	  0.877	1361.53	 18.561	 2	391887390	       	 5456.00	  9.530	    85.192650	 4.531620	 0.953131	  25.388500	 -24.880000	 82.678155	-70.919694	 0.876963	 1.413220
    1286	000294092960_01_02	0.000	  5890	  1.488	1354.89	  0.902	 2	294092960	       	 5801.00	 10.244	   135.926010	 4.514830	 1.042110	  72.095400	 -21.953300	107.356629	-57.502437	 0.934879	 1.275400
    1287	000277099925_00_99	0.000	  1100	  3.123	1325.97	  0.809	99	277099925	       	        	 11.781	  1745.600000	         	         	   0.316585	   2.033640	 83.986506	-67.459618	         	
    1288	000141268467_01_02	0.000	  2850	  7.500	1355.52	  2.090	 2	141268467	       	 6435.00	  7.690	   102.898239	 3.980350	 1.300610	   7.432960	  35.106200	 82.513237	-76.248762	 1.932460	 0.180225
    1289	000038396965_00_04	0.000	   890	  5.519	1417.14	 18.852	 4	 38396965	       	 3361.00	  2.345	   150.375931	         	         	  37.000000	   1.700000	 60.224175	-62.159233	         	
    1290	000231090784_00_99	0.000	  8380	  3.306	1348.56	 38.716	99	231090784	       	 4256.00	 11.877	   123.652000	 4.614360	 0.665406	           	           	 68.939218	-67.114731	 0.693234	 1.997320
    1291	000254298146_01_02	0.000	 42680	  1.272	1354.18	  0.388	 2	254298146	       	 6142.00	 11.886	   580.505000	 4.279530	 1.164445	   3.424470	  -0.625237	355.085723	-25.502052	 1.295710	 0.535294
    1292	000140859822_03_99	0.000	 16110	  2.119	1334.84	 24.679	99	140859822	       	 3186.00	 12.068	    46.061400	 5.024280	 0.211000	 257.600000	 281.000000	 76.114400	-74.030600	 0.234000	16.467800
    1293	000278863150_01_99	0.000	 17700	  1.623	1325.42	  0.522	99	278863150	       	 5093.00	 15.365	             	         	         	  18.233400	  -2.653700	100.643070	-58.947025	         	
    1294	000238185204_00_99	0.000	  1310	  2.874	1337.18	 12.505	99	238185204	       	 5221.00	 10.916	   203.991000	 4.456160	 0.889593	  14.230400	   4.324650	 54.474320	-72.353981	 0.924119	 1.127220
    1295	000201796819_01_99	0.000	 71240	  3.432	1354.32	  0.286	99	201796819	       	 5012.00	 10.943	   154.256000	 4.492440	 0.831988	           	           	 35.403414	-55.976845	 0.857142	 1.321170
    1296	000214992269_01_01	0.000	 89740	  2.424	1325.42	  5.900	 1	214992269	 -1.030	 4992.40	 10.775	   131.981491	 3.980000	 0.903053	  20.894500	  58.794400	342.338659	-37.626837	 0.871747	 1.363140
    1297	000214709620_01_01	0.000	 56000	  3.499	1334.08	 13.699	 1	214709620	       	 3301.00	 12.823	    85.123886	 4.965030	 0.275000	-257.000000	  40.490000	341.200900	-36.479400	 0.286000	11.755300
    1298	000294092960_01_03	0.000	  6680	  1.355	1386.47	  0.902	 3	294092960	       	 5801.00	 10.244	   135.926010	 4.514830	 1.042110	  72.095400	 -21.953300	107.356629	-57.502437	 0.934879	 1.275400
    1299	000032150630_01_02	0.000	 27200	  2.007	1354.81	  1.492	 2	 32150630	       	 4323.00	 11.793	             	 4.571990	 0.675639	  37.421300	  35.834500	 59.244123	-68.626117	 0.704821	 1.929650
    1300	000167602025_01_99	0.000	  6950	  1.854	1348.86	 37.652	99	167602025	  0.065	 5340.94	 10.848	   167.949000	 4.452070	 0.944254	  26.100000	 -14.900000	102.062981	-62.538051	 0.944266	 1.121520
    1301	000207082763_01_01	0.000	  6790	  1.193	1335.65	 14.490	 1	207082763	       	 3409.00	 10.754	    40.368790	 4.909500	 0.342000	 -81.530000	-245.510000	331.974400	-37.073300	 0.340000	 8.701400
    1302	000422681602_00_04	0.000	 84930	 25.165	1411.98	 16.798	 4	422681602	       	 6100.00	  9.806	   174.280000	 4.286840	 1.146484	 -31.510000	 -31.090000	 30.186125	  4.940766	 1.274910	 0.553261
    1303	000293482385_00_01	0.000	 17360	  1.509	1326.65	 24.300	 1	293482385	       	 3097.00	 12.892	             	         	         	 -58.295500	  45.550800	350.570438	-68.550134	         	
    1304	000381979279_00_99	0.000	  2670	  2.154	1330.94	 34.764	99	381979279	       	 5911.00	 10.328	   210.037000	 4.320780	 1.075286	  16.938100	   4.552410	 77.611484	-57.533275	 1.187370	 0.642337
    1305	000259962054_01_99	0.000	  2530	  6.316	1327.73	 51.953	99	259962054	       	 3203.00	 12.170	    49.951504	 5.016820	 0.220000	 144.080000	 -59.850000	 43.018800	-67.687600	 0.241000	15.717100
    1306	000220523369_00_99	0.000	 26660	  2.577	1340.77	 32.921	99	220523369	       	 3184.00	 11.941	             	         	         	   4.420800	  75.429700	 42.592625	-65.765358	         	
    1307	000142852373_00_04	0.000	 10100	  1.622	1413.54	 19.155	 4	142852373	       	 3229.00	 12.695	    67.238365	 5.004840	 0.234000	 -79.890000	 -85.290000	 50.403300	-31.447100	 0.252000	14.622300
    1308	000197829751_00_03	0.000	  9590	  4.599	1389.90	 11.302	 3	197829751	       	 3249.00	 11.510	    40.656635	 4.990990	 0.245000	 224.750000	  -6.790000	 54.198500	-55.752200	 0.262000	13.622700
    1309	000092875485_01_01	0.000	  3880	  2.426	1326.61	 16.648	 1	 92875485	       	 4746.00	  9.923	   533.490400	         	 0.762169	  -4.505340	  13.885500	317.931887	-33.676180	 0.787973	
    1310	000142086813_00_99	0.000	  4070	  4.471	1348.15	 52.558	99	142086813	       	 3370.00	  8.944	    16.141462	 4.927690	 0.338000	 264.309000	-327.975000	 98.444900	-75.624900	 0.331000	 9.320360
    1311	000220523369_03_99	0.000	 18040	  2.135	1340.78	 32.906	99	220523369	       	 3184.00	 11.941	             	         	         	   4.420800	  75.429700	 42.592625	-65.765358	         	
    1312	000349642881_04_99	0.000	 32400	  2.193	1325.38	  1.473	99	349642881	       	 4985.00	 15.070	             	         	         	  15.246200	 -10.776500	111.788060	-60.796623	         	
    1313	000293271581_01_99	0.000	 79120	  0.706	1354.24	  0.290	99	293271581	       	 8804.00	 12.420	             	         	         	  -3.578930	   3.361960	 98.900270	-62.640057	         	
    1314	000294092960_02_99	0.000	  6040	  1.436	1354.89	  0.902	99	294092960	       	 5801.00	 10.244	   135.926010	 4.514830	 1.042110	  72.095400	 -21.953300	107.356629	-57.502437	 0.934879	 1.275400
    1315	000150359500_00_99	0.000	  5110	  3.208	1336.30	 55.909	99	150359500	       	 3356.00	  9.713	             	         	         	 121.161000	   2.207600	 96.483787	-60.057571	         	
    1316	000406450972_00_04	0.000	  4890	  3.357	1414.57	 19.845	 4	406450972	       	 3439.00	 12.155	    69.004910	 4.895480	 0.361000	-194.830000	 -11.220000	 34.795600	 -7.114700	 0.355000	 8.069050
    1317	000158595208_02_02	0.000	  1430	  9.789	1358.99	 18.068	 2	158595208	 -0.100	 4836.32	  8.267	             	 4.520000	 0.750249	 -43.085800	 106.317000	 22.036198	-52.638660	 0.857476	 1.189980
    1318	000167692429_02_99	0.000	197890	  7.584	1330.59	 10.261	99	167692429	 -0.310	 6473.90	 10.465	   323.753000	 4.410310	 1.160622	  17.632800	  -0.137901	102.716026	-63.431094	 1.115410	 0.836356
    1319	000279088392_01_99	0.000	  1530	  1.340	1326.73	 22.216	99	279088392	       	 6029.00	  8.403	    75.519010	 4.382480	 1.117690	  46.774100	 -27.608800	102.741073	-56.236888	 1.127550	 0.779676
    1320	000423619279_00_03	0.000	  1110	  1.250	1388.66	 14.008	 3	423619279	       	 4961.00	  9.568	    68.357980	 4.543050	 0.818118	-171.237000	 167.438000	  7.468088	-12.487176	 0.801854	 1.586830
    1321	000041862041_00_99	0.000	 14400	  1.636	1363.88	 27.222	99	 41862041	       	 3012.00	 12.525	             	         	         	 -49.957600	 101.078000	 20.886704	-41.219754	         	
    1322	000278991580_00_04	0.000	  1110	  3.441	1414.86	 17.769	 4	278991580	  0.052	 5909.65	  9.560	   134.402084	 4.530090	 1.052120	   2.822700	  -8.288850	102.074282	-57.048931	 1.156820	 0.679623
    1323	000012509218_00_02	0.000	 10320	  3.687	1356.69	 22.472	 2	 12509218	       	 3192.00	 11.425	    34.623080	 5.023020	 0.214000	 -85.550000	 110.440000	  3.903000	-29.766800	 0.236000	16.280900
    1324	000220536421_02_99	0.000	  1650	  2.889	1349.38	 24.817	99	220536421	       	 4965.00	  7.894	    40.175003	         	 0.786783	 130.284000	 145.545000	 42.970709	-61.617961	 0.999319	 0.788393
    1325	000277298771_00_01	0.000	 10280	  5.137	1326.64	 23.305	 1	277298771	       	 4726.00	 10.243	             	 4.529710	 0.757258	 106.161000	  63.840200	 84.567290	-69.392268	 0.783392	 1.575090
    1326	000141334293_00_02	0.000	 17830	  5.287	1356.61	 23.762	 2	141334293	       	 3137.00	 12.670	             	         	         	  43.516800	 -39.527300	 83.838865	-75.891436	         	
    1327	000167692429_00_99	0.000	196710	  7.565	1330.59	 10.262	99	167692429	 -0.310	 6473.90	 10.465	   323.753000	 4.410310	 1.160622	  17.632800	  -0.137901	102.716026	-63.431094	 1.115410	 0.836356
    1328	000064105291_00_04	0.000	 11130	 15.657	1413.59	 19.638	 4	 64105291	       	 3814.00	 11.564	    95.730430	 4.734650	 0.594000	 -14.200000	 -45.000000	 39.315600	-22.383100	 0.548000	 3.609480
    1329	000231907973_01_01	0.000	  2470	  0.928	1331.13	 12.757	 1	231907973	       	 4015.00	  9.717	    44.497684	         	 0.627384	 -56.272900	  88.003500	  6.311069	-61.513422	 0.646331	 2.323640
    1330	000220471131_02_99	0.000	   510	  1.197	1354.36	  0.381	99	220471131	       	 9000.00	  8.037	   276.122955	 3.961040	 2.272310	  18.063500	  12.528900	 75.057019	-57.607783	 2.611740	 0.127549
    1331	000294092966_01_04	0.000	  6010	  1.505	1411.73	  0.902	 4	294092966	       	 6624.00	  8.638	   129.877914	 4.185390	 1.388500	  71.388000	 -21.267400	107.348283	-57.496386	 1.576860	 0.354133
    1332	000055652785_01_01	0.000	 35190	  4.574	1326.74	  1.694	 1	 55652785	 -0.539	 6369.82	 10.106	   220.206000	 4.294410	 1.110616	 -11.909900	  -4.900510	 74.025427	-63.002178	 1.249590	 0.569195
    1333	000063280198_01_01	0.000	   930	  0.741	1330.37	 18.053	 1	 63280198	       	 6724.79	  7.335	   125.533516	         	 1.398240	  18.966500	   0.789666	337.176318	-33.770623	 2.406990	 0.100267
    1334	000279245231_01_99	0.000	  1750	  7.507	1329.14	 49.362	99	279245231	       	 6092.00	  8.981	   120.236000	 4.288240	 1.143136	  16.200000	 -19.500000	103.748995	-56.652824	 1.270990	 0.556765
    1335	000214517415_01_01	0.000	130400	  2.267	1327.50	 13.536	 1	214517415	       	 3080.00	 12.161	             	         	         	           	           	340.504280	-37.292850	         	
    1336	000031655792_03_99	0.000	  1850	  0.457	1325.34	  0.208	99	 31655792	       	 6245.00	  9.041	   148.438660	 4.169940	 1.210740	 -17.516400	  12.945900	 46.571797	-68.208227	 1.498890	 0.359535
    1337	000049619607_00_02	0.000	  3190	  7.881	1357.66	  7.953	 2	 49619607	       	 5060.00	  8.829	    92.624115	 3.972560	 0.845157	 -50.460500	  90.912400	350.481955	-10.834373	 1.571820	 0.217635
    1338	000260372062_00_99	0.000	  1240	  2.534	1347.95	 42.249	99	260372062	       	 3445.00	  4.843	   377.358500	         	         	  -7.600000	  -6.800000	 95.419739	-56.362328	         	
    1339	000349310205_01_03	0.000	 24160	  2.497	1386.35	  0.879	 3	349310205	       	 5744.00	 15.071	             	         	         	           	           	109.632812	-63.271599	         	
    1340	000220523369_01_99	0.000	  4780	  1.686	1326.09	 23.994	99	220523369	       	 3184.00	 11.941	             	         	         	   4.420800	  75.429700	 42.592625	-65.765358	         	
    1341	000350519062_00_99	0.000	   950	  2.716	1348.57	 54.210	99	350519062	       	 8937.00	  7.475	   206.794540	 3.970910	 2.253380	  22.689500	 -11.343200	 86.083904	-56.916095	 2.571450	 0.132526
    1342	000354606420_00_99	0.000	 17550	  6.269	1354.76	 34.839	99	354606420	       	 3362.00	 11.837	    60.136360	 4.934600	 0.313000	 108.070000	 266.900000	 24.585500	-53.890600	 0.316000	 9.919350
    1343	000271891181_00_01	0.000	  4520	  2.915	1329.63	 19.572	 1	271891181	 -0.011	 5657.65	 10.853	   204.205429	 4.555810	 0.990561	  27.551200	  -3.613370	112.874993	-73.199471	 1.063370	 0.823812
    1344	000032000625_01_03	0.000	  1200	  1.090	1386.31	  0.702	 3	 32000625	       	 4963.00	 10.976	   156.628000	 4.499720	 0.818658	  22.500000	   3.600000	 55.987954	-71.479043	 0.843148	 1.365810
    1345	000404967301_01_99	0.000	  7650	  1.148	1349.22	 26.921	99	404967301	       	 8072.00	 11.148	             	         	         	  -0.132615	   3.468880	 85.365366	-69.801033	         	
    1346	000369639876_01_02	0.000	  2650	  1.487	1354.15	  0.289	 2	369639876	       	 5795.00	 10.664	             	 4.639890	 1.040440	-197.388000	 211.498000	 10.219121	-51.380277	 0.808870	 1.965990
    1347	000279088392_00_99	0.000	  1740	  1.981	1349.56	 55.186	99	279088392	       	 6029.00	  8.403	    75.519010	 4.382480	 1.117690	  46.774100	 -27.608800	102.741073	-56.236888	 1.127550	 0.779676
